fips,county,time,state,ind(not needed),inter,intra,ind_r
28033,DeSoto,24,MS,1393,1.00516832,1.910993156,778.3209946
28035,Forrest,1,MS,1,1.486626609,1.445815165,1.329362969
28035,Forrest,4,MS,99,0.988115495,1.047272147,131.606934
28035,Forrest,8,MS,105,1.291741997,1.154551739,139.5831118
28035,Forrest,12,MS,367,1.360868872,1.140992237,487.8762097
28035,Forrest,16,MS,289,1.368712113,1.386658513,384.1858981
28035,Forrest,20,MS,457,1.301845156,1.189248112,607.518877
28035,Forrest,24,MS,538,1.359273636,1.294932468,715.1972775
28037,Frankli,1,MS,0,1.319022372,0.82762188,0
28037,Frankli,4,MS,11,0.856071382,0.884520885,142.2475107
28037,Frankli,8,MS,1,1.210397,0.944006207,12.93159188
28037,Frankli,12,MS,40,1.126341653,0.956937799,517.2636752
28037,Frankli,16,MS,14,1.223328592,0.967283073,181.0422863
28037,Frankli,20,MS,66,1.091426355,0.965989913,853.485064
28037,Frankli,24,MS,72,1.212983318,1.029354714,931.0746153
28039,George,1,MS,0,0.95037003,1.352594389,0
28039,George,4,MS,5,0.806121169,1.262282059,20.90563198
28039,George,8,MS,13,1.184513108,1.337124221,54.35464314
28039,George,12,MS,225,1.015177489,1.343814024,940.753439
28039,George,16,MS,87,1.041100473,1.465484802,363.7579964
28039,George,20,MS,122,1.010160137,1.401095455,510.0974203
28039,George,24,MS,173,0.996780533,1.522766233,723.3348664
28041,Greene,1,MS,0,0.812019055,0.746060828,0
28041,Greene,4,MS,3,0.740197875,0.724807622,21.98607549
28041,Greene,8,MS,23,0.936606816,0.734334921,168.5599121
28041,Greene,12,MS,51,0.806156101,0.746793697,373.7632833
28041,Greene,16,MS,58,0.898497618,0.773176988,425.0641261
28041,Greene,20,MS,60,0.761451081,0.73506779,439.7215097
28041,Greene,24,MS,80,0.836203738,0.865518505,586.2953463
28043,Grenada,1,MS,0,1.465762519,1.562974203,0
28043,Grenada,4,MS,19,0.89624431,1.532150986,90.09863429
28043,Grenada,8,MS,70,1.349108498,1.817621396,331.9423369
28043,Grenada,12,MS,75,1.209692716,1.866938543,355.6525038
28043,Grenada,16,MS,61,1.179343703,1.908668437,289.2640364
28043,Grenada,20,MS,133,1.112481032,1.850341426,630.6904401
28043,Grenada,24,MS,135,1.100151745,1.953243551,640.1745068
28045,Hancock,1,MS,0,1.194395349,1.395200273,0
28045,Hancock,4,MS,22,0.803645578,1.253593407,46.847384
28045,Hancock,8,MS,10,1.284044207,1.462916037,21.29426545
28045,Hancock,12,MS,111,1.137113775,1.489320926,236.3663465
28045,Hancock,16,MS,76,1.318966802,1.552564894,161.8364175
28045,Hancock,20,MS,181,1.062583846,1.448222994,385.4262047
28045,Hancock,24,MS,609,1.066416814,1.559166117,1296.820766
28047,Harriso,1,MS,0,1.04937849,1.658174492,0
28047,Harriso,4,MS,62,0.52503154,1.363018455,30.31755191
28047,Harriso,8,MS,128,1.003510968,1.696071432,62.5910749
28047,Harriso,12,MS,707,0.805957888,1.697147216,345.7178903
28047,Harriso,16,MS,399,0.989574674,1.840226502,195.1081163
28047,Harriso,20,MS,867,0.742388828,1.653137867,423.9567339
28047,Harriso,24,MS,1956,0.722780217,1.770104938,956.4698634
28049,Hinds,1,MS,0,0.910564203,0.907632843,0
28049,Hinds,4,MS,199,0.486103259,0.803695189,83.33438025
28049,Hinds,8,MS,324,0.753610808,0.966385675,135.6800965
28049,Hinds,12,MS,930,0.724171577,1.012826794,389.4521288
28049,Hinds,16,MS,314,0.738074599,1.071830886,131.4924392
28049,Hinds,20,MS,1248,0.739833415,0.951393862,522.6196309
28049,Hinds,24,MS,1587,0.724799725,1.051730131,664.5812133
28051,Holmes,1,MS,0,0.756610475,0.462310425,0
28051,Holmes,4,MS,51,0.489372498,0.505722501,287.5345323
28051,Holmes,8,MS,36,0.579015617,0.554772509,202.9655522
28051,Holmes,12,MS,124,0.621300107,0.541241473,699.1035688
28051,Holmes,16,MS,18,0.655691492,0.562665614,101.4827761
28051,Holmes,20,MS,134,0.687827705,0.497265603,755.4828889
28051,Holmes,24,MS,64,0.586908722,0.516998365,360.8276484
28053,Humphre,1,MS,0,0.470854691,0.514960067,0
28053,Humphre,4,MS,8,0.520920253,0.631779712,95.36297533
28053,Humphre,8,MS,23,0.648468232,0.667540827,274.1685541
28053,Humphre,12,MS,44,0.573369889,0.703301943,524.4963643
28053,Humphre,16,MS,7,0.600786745,0.739063059,83.44260341
28053,Humphre,20,MS,43,0.591250447,0.665156753,512.5759924
28053,Humphre,24,MS,64,0.611515079,0.748599356,762.9038026
28055,Issaque,1,MS,0,1.307861866,0.440852315,0
28055,Issaque,4,MS,0,0.867009552,0.5143277,0
28055,Issaque,8,MS,0,1.366642175,0.661278472,0
28055,Issaque,12,MS,8,1.278471712,0.587803086,587.803086
28055,Issaque,16,MS,2,1.072740632,0.521675239,146.9507715
28055,Issaque,20,MS,13,1.227038942,0.5143277,955.1800147
28055,Issaque,24,MS,6,1.418074945,0.529022777,440.8523145
28057,Itawamb,1,MS,0,1.639246441,1.194697809,0
28057,Itawamb,4,MS,22,1.033160003,1.224959509,93.76864717
28057,Itawamb,8,MS,16,1.472167761,1.413349246,68.19537976
28057,Itawamb,12,MS,120,1.461938454,1.482823289,511.4653482
28057,Itawamb,16,MS,156,1.505839229,1.648623306,664.9049527
28057,Itawamb,20,MS,203,1.494331259,1.507970335,865.2288807
28057,Itawamb,24,MS,173,1.444463388,1.579575484,737.3625437
28059,Jackson,1,MS,0,0.853374164,1.641147384,0
28059,Jackson,4,MS,110,0.562735293,1.409998876,77.2602124
28059,Jackson,8,MS,76,0.930142721,1.685817835,53.37978311
28059,Jackson,12,MS,619,0.789880317,1.721006349,434.7642861
28059,Jackson,16,MS,452,0.857166938,1.810628196,317.4692364
28059,Jackson,20,MS,825,0.787000618,1.661515986,579.451593
28059,Jackson,24,MS,1248,0.770705737,1.756405574,876.5522279
28061,Jasper,1,MS,0,1.356558619,0.78945774,0
28061,Jasper,4,MS,20,0.937897607,0.815510451,121.1754014
28061,Jasper,8,MS,37,1.179036656,0.839745532,224.1744926
28061,Jasper,12,MS,52,1.108149046,0.864586489,315.0560436
28061,Jasper,16,MS,46,1.131172372,0.857921842,278.7034232
28061,Jasper,20,MS,91,1.061496516,0.83611027,551.3480763
28061,Jasper,24,MS,236,1.048773099,0.833080885,1429.869736
28063,Jeffers,1,MS,0,0.603460208,0.373702422,0
28063,Jeffers,4,MS,1,0.444290657,0.455363322,13.84083045
28063,Jeffers,8,MS,15,0.586851211,0.430449827,207.6124568
28063,Jeffers,12,MS,18,0.563321799,0.433217993,249.1349481
28063,Jeffers,16,MS,3,0.593771626,0.46366782,41.52249135
28063,Jeffers,20,MS,77,0.602076125,0.388927336,1065.743945
28063,Jeffers,24,MS,61,0.575778547,0.470588235,844.2906574
28065,Jeffers,1,MS,0,0.922479937,0.723167828,0
28065,Jeffers,4,MS,12,0.82194197,0.776082547,105.8294382
28065,Jeffers,8,MS,5,1.055648646,0.796366523,44.09559926
28065,Jeffers,12,MS,53,0.901314049,0.744333716,467.4133522
28065,Jeffers,16,MS,28,0.996560543,0.755798571,246.9353559
28065,Jeffers,20,MS,76,0.920716113,0.747861363,670.2531087
28065,Jeffers,24,MS,76,0.960402152,0.792838875,670.2531087
28067,Jones,1,MS,0,0.899461611,1.575667135,0
28067,Jones,4,MS,73,0.704295412,1.297986891,106.8000936
28067,Jones,8,MS,224,0.868006788,1.470330056,327.7153558
28067,Jones,12,MS,312,0.814899345,1.536604635,456.4606742
28067,Jones,16,MS,174,0.850450609,1.677054073,254.5646067
28067,Jones,20,MS,453,0.820019897,1.657303371,662.7457865
28067,Jones,24,MS,896,0.836551966,1.669007491,1310.861423
28069,Kemper,1,MS,0,1.172684301,0.528009655,0
28069,Kemper,4,MS,14,0.788494418,0.600422408,140.8025747
28069,Kemper,8,MS,20,0.95444031,0.583324952,201.1465353
28069,Kemper,12,MS,22,0.962486171,0.602433873,221.2611888
28069,Kemper,16,MS,8,1.01076134,0.66881223,80.4586141
28069,Kemper,20,MS,100,1.006738409,0.603439606,1005.732676
28069,Kemper,24,MS,68,0.948405914,0.671829428,683.8982199
28071,Lafayet,1,MS,0,1.857622691,1.228960627,0
28071,Lafayet,4,MS,44,0.687068483,1.180630715,82.10487031
28071,Lafayet,8,MS,59,0.913603284,1.467624557,110.095167
28071,Lafayet,12,MS,231,1.123343907,1.6131741,431.0505691
28071,Lafayet,16,MS,166,0.919574548,2.484791939,309.7592835
28071,Lafayet,20,MS,464,1.449150961,1.654413137,865.8331778
28071,Lafayet,24,MS,506,1.363127449,1.835790259,944.2060086
28073,Lamar,1,MS,0,1.594991044,1.5623941,0
28073,Lamar,4,MS,60,0.979522019,1.22303087,96.82260485
28073,Lamar,8,MS,52,1.542384095,1.405057367,83.9129242
28073,Lamar,12,MS,230,1.442011328,1.49348868,371.1533186
28073,Lamar,16,MS,272,1.540124901,1.582726847,438.929142
28073,Lamar,20,MS,389,1.415385112,1.454275525,627.7332215
28073,Lamar,24,MS,484,1.432813181,1.50623699,781.0356791
28075,Lauderd,1,MS,0,1.145662633,1.644227114,0
28075,Lauderd,4,MS,151,0.639494487,1.543937388,197.9574981
28075,Lauderd,8,MS,58,0.951638066,1.772571743,76.03665491
28075,Lauderd,12,MS,180,0.85528127,1.812163243,235.9758256
28075,Lauderd,16,MS,108,0.832863567,1.814129708,141.5854954
28075,Lauderd,20,MS,543,0.807561714,1.726556457,711.8604072
28075,Lauderd,24,MS,585,0.794320849,1.855818771,766.9214332
28077,Lawrenc,1,MS,0,1.043299296,0.860444867,0
28077,Lawrenc,4,MS,16,0.803451278,0.901606903,126.6524183
28077,Lawrenc,8,MS,13,0.961766801,0.957808913,102.9050898
28077,Lawrenc,12,MS,45,1.010053036,1.039341407,356.2099264
28077,Lawrenc,16,MS,24,1.010053036,1.010053036,189.9786274
28077,Lawrenc,20,MS,78,0.959392068,0.930895274,617.4305391
28077,Lawrenc,24,MS,102,1.029842476,1.037758252,807.4091665
28079,Leake,1,MS,0,0.891540892,0.828799579,0
28079,Leake,4,MS,93,0.587925588,0.82967708,408.037908
28079,Leake,8,MS,42,0.838013338,0.94024219,184.2751843
28079,Leake,12,MS,61,0.819147069,0.9498947,267.6377676
28079,Leake,16,MS,46,0.798964549,0.933222183,201.8252018
28079,Leake,20,MS,147,0.852053352,0.933660934,644.963145
28079,Leake,24,MS,139,0.796332046,0.966128466,609.8631099
28081,Lee,1,MS,0,1.611693624,1.802943389,0
28081,Lee,4,MS,24,0.940967651,1.664472447,28.21139741
28081,Lee,8,MS,145,1.433726726,2.111388001,170.4438593
28081,Lee,12,MS,494,1.36331578,2.142890728,580.6845966
28081,Lee,16,MS,426,1.35955426,2.201546925,500.7523039
28081,Lee,20,MS,824,1.293845214,2.08799605,968.5913109
28081,Lee,24,MS,557,1.307363175,2.17556893,654.7395148
28083,Leflore,1,MS,0,0.922250359,0.937991924,0
28083,Leflore,4,MS,85,0.574224899,0.897269181,290.8767367
28083,Leflore,8,MS,112,0.789131476,1.076928342,383.2728766
28083,Leflore,12,MS,174,0.771678872,1.048525084,595.4417904
28083,Leflore,16,MS,101,0.746355486,1.084114708,345.6300048
28083,Leflore,20,MS,166,0.714872356,0.947915954,568.0651564
28083,Leflore,24,MS,202,0.709054822,1.004038054,691.2600096
28085,Lincoln,1,MS,0,1.315268065,1.460955711,0
28085,Lincoln,4,MS,95,0.838869464,1.414918415,276.8065268
28085,Lincoln,8,MS,52,1.14481352,1.584207459,151.5151515
28085,Lincoln,12,MS,148,1.064393939,1.608682984,431.2354312
28085,Lincoln,16,MS,103,1.117424242,1.652097902,300.1165501
28085,Lincoln,20,MS,270,1.067599068,1.625291375,786.7132867
28085,Lincoln,24,MS,237,1.064393939,1.687062937,690.5594406
28087,Lowndes,1,MS,0,1.055959425,1.424683009,0
28087,Lowndes,4,MS,19,0.594759087,1.397464074,32.12172443
28087,Lowndes,8,MS,111,0.873034658,1.650211327,187.6584954
28087,Lowndes,12,MS,217,0.851225697,1.641081995,366.8639053
28087,Lowndes,16,MS,222,0.827049873,1.644801353,375.3169907
28087,Lowndes,20,MS,366,0.79103973,1.561792054,618.7658495
28087,Lowndes,24,MS,486,0.824344886,1.704649197,821.6398986
28089,Madison,1,MS,0,1.563761213,1.236299994,0
28089,Madison,4,MS,68,0.727606588,1.165050401,65.03318605
28089,Madison,8,MS,165,1.225493009,1.447657849,157.8011132
28089,Madison,12,MS,322,1.180926149,1.490598879,307.9512634
28089,Madison,16,MS,218,1.190011668,1.530192613,208.4887435
28089,Madison,20,MS,718,1.1392284,1.430347545,686.6739351
28089,Madison,24,MS,799,1.118283889,1.521680917,764.1399361
28091,Marion,1,MS,0,0.781912765,1.289315726,0
28091,Marion,4,MS,34,0.657062825,1.182472989,136.0544218
28091,Marion,8,MS,47,0.908763505,1.304521809,188.0752301
28091,Marion,12,MS,139,0.81312525,1.342136855,556.222489
28091,Marion,16,MS,49,0.827931173,1.405362145,196.0784314
28091,Marion,20,MS,158,0.80952381,1.343737495,632.2529012
28091,Marion,24,MS,300,0.835534214,1.416566627,1200.480192
28093,Marshal,1,MS,0,1.071940223,0.74552656,0
28093,Marshal,4,MS,15,0.920250569,0.767999101,42.13601506
28093,Marshal,8,MS,37,1.153964999,0.796089778,103.9355038
28093,Marshal,12,MS,229,1.084300121,0.77333633,643.2764965
28093,Marshal,16,MS,53,1.124750695,0.787100761,148.8805865
28093,Marshal,20,MS,276,1.027556954,0.750021068,775.302677
28093,Marshal,24,MS,307,1.056490351,0.785977134,862.3837748
28095,Monroe,1,MS,0,1.172875845,1.485156841,0
28095,Monroe,4,MS,80,0.774255039,1.462450593,224.2592437
28095,Monroe,8,MS,34,1.131387884,1.70633252,95.31017857
28095,Monroe,12,MS,211,1.010848541,1.678019791,591.4837552
28095,Monroe,16,MS,101,1.03635803,1.670170717,283.1272952
28095,Monroe,20,MS,287,0.981134191,1.584671881,804.5300367
28095,Monroe,24,MS,307,1.001878171,1.715863538,860.5948476
28097,Montgom,1,MS,0,1.641835519,1.197854589,0
28097,Montgom,4,MS,4,1.186928884,1.179976162,39.72983711
28097,Montgom,8,MS,12,1.603098927,1.3170441,119.1895113
28097,Montgom,12,MS,87,1.534564958,1.387564561,864.1239571
28097,Montgom,16,MS,40,1.589193484,1.39749702,397.2983711
28097,Montgom,20,MS,94,1.433253874,1.319030592,933.651172
28097,Montgom,24,MS,61,1.462058006,1.383591577,605.8800159
28099,Neshoba,1,MS,0,1.155734352,1.35994818,0
28099,Neshoba,4,MS,78,0.712532388,1.328583117,265.9211782
28099,Neshoba,8,MS,199,1.018682667,1.524273831,678.4399291
28099,Neshoba,12,MS,141,0.931746898,1.550525024,480.7036684
28099,Neshoba,16,MS,105,0.973680622,1.489158598,357.9708169
28099,Neshoba,20,MS,181,0.905495704,1.499045411,617.0735033
28099,Neshoba,24,MS,246,0.993795173,1.570639575,838.6744852
28101,Newton,1,MS,0,1.393726592,1.164794008,0
28101,Newton,4,MS,26,0.882490637,1.144662921,121.7228464
28101,Newton,8,MS,42,1.288857678,1.23829588,196.6292135
28101,Newton,12,MS,57,1.187734082,1.28511236,266.8539326
28101,Newton,16,MS,35,1.331928839,1.401217229,163.8576779
28101,Newton,20,MS,116,1.211610487,1.258895131,543.0711611
28101,Newton,24,MS,192,1.190543071,1.379213483,898.8764045
28103,Noxubee,1,MS,0,0.900934579,0.760747664,0
28103,Noxubee,4,MS,19,0.694392523,0.834579439,177.5700935
28103,Noxubee,8,MS,25,0.923364486,0.911214953,233.6448598
28103,Noxubee,12,MS,74,0.828971963,0.878504673,691.5887851
28103,Noxubee,16,MS,30,0.81682243,0.845794393,280.3738318
28103,Noxubee,20,MS,68,0.785046729,0.779439252,635.5140187
28103,Noxubee,24,MS,68,0.794392523,0.842056075,635.5140187
28105,Oktibbe,1,MS,0,2.156850864,1.017127161,0
28105,Oktibbe,4,MS,14,0.750727097,1.025407982,28.2759735
28105,Oktibbe,8,MS,119,0.96966392,1.210009695,240.3457748
28105,Oktibbe,12,MS,125,1.575173695,1.260906447,252.4640491
28105,Oktibbe,16,MS,110,0.973299402,2.336605267,222.1683632
28105,Oktibbe,20,MS,260,1.699991921,1.322709646,525.1252222
28105,Oktibbe,24,MS,324,1.531547908,1.666060753,654.3868153
28107,Panola,1,MS,0,1.165545481,1.174904943,0
28107,Panola,4,MS,18,0.808423516,1.16817783,52.6469728
28107,Panola,8,MS,61,1.149166423,1.399239544,178.4147412
28107,Panola,12,MS,265,1.087159988,1.369406259,775.0804329
28107,Panola,16,MS,110,1.049722141,1.441064639,321.7315004
28107,Panola,20,MS,369,1.091547236,1.375840889,1079.262942
28107,Panola,24,MS,372,1.045627376,1.467095642,1088.037438
28109,Pearl R,1,MS,0,0.855321538,1.462177874,0
28109,Pearl R,4,MS,76,0.669515928,1.249388797,137.6337855
28109,Pearl R,8,MS,12,0.943696916,1.451130951,21.73165034
28109,Pearl R,12,MS,115,0.847353266,1.513428349,208.2616491
28109,Pearl R,16,MS,103,0.951484091,1.632771329,186.5299987
28109,Pearl R,20,MS,232,0.866187363,1.472681505,420.1452399
28109,Pearl R,24,MS,478,0.865100781,1.589126931,865.6440718
28111,Perry,1,MS,0,1.18607363,0.837914376,0
28111,Perry,4,MS,8,1.110278194,0.877894386,66.63334999
28111,Perry,8,MS,4,1.349325337,0.932033983,33.316675
28111,Perry,12,MS,52,1.233549892,0.871231051,433.116775
28111,Perry,16,MS,34,1.34599367,0.945360653,283.1917375
28111,Perry,20,MS,71,1.1994003,0.905380643,591.3709812
28111,Perry,24,MS,79,1.191904048,0.937031484,658.0043312
28113,Pike,1,MS,0,1.099615501,1.110239806,0
28113,Pike,4,MS,85,0.680208439,1.091520793,215.0156835
28113,Pike,8,MS,43,0.937974299,1.197004958,108.7726399
28113,Pike,12,MS,170,0.882829101,1.178791865,430.031367
28113,Pike,16,MS,57,0.91697865,1.261509663,144.1869878
28113,Pike,20,MS,111,0.900283315,1.172214915,280.7851867
28113,Pike,24,MS,235,0.895224122,1.232925225,594.455125
28115,Pontoto,1,MS,0,1.395407679,1.341324562,0
28115,Pontoto,4,MS,5,0.945663862,1.363780125,15.81377696
28115,Pontoto,8,MS,48,1.357138339,1.50736922,151.8122588
28115,Pontoto,12,MS,208,1.344171042,1.525396926,657.8531216
28115,Pontoto,16,MS,107,1.258144095,1.61585173,338.414827
28115,Pontoto,20,MS,240,1.295780884,1.584224176,759.0612942
28115,Pontoto,24,MS,287,1.254348789,1.648744386,907.7107977
28117,Prentis,1,MS,0,1.493961592,1.388635914,0
28117,Prentis,4,MS,18,0.899227876,1.4040784,71.27301525
28117,Prentis,8,MS,17,1.266679865,1.535141556,67.31340329
28117,Prentis,12,MS,159,1.216392794,1.619481291,629.5783013
28117,Prentis,16,MS,85,1.311819442,1.728766581,336.5670164
28117,Prentis,20,MS,215,1.160562265,1.605226688,851.316571
28117,Prentis,24,MS,192,1.210057414,1.65907741,760.2454959
28119,Quitman,1,MS,0,0.839014888,0.517601224,0
28119,Quitman,4,MS,1,0.592736886,0.546820648,13.91401141
28119,Quitman,8,MS,21,0.896062335,0.614999304,292.1942396
28119,Quitman,12,MS,80,0.833449283,0.642827327,1113.120913
28119,Quitman,16,MS,29,0.813969668,0.599693892,403.5063309
28119,Quitman,20,MS,51,0.772227633,0.549603451,709.6145819
28119,Quitman,24,MS,62,0.943369974,0.626130513,862.6687074
28121,Rankin,1,MS,0,1.461058313,1.637443754,0
28121,Rankin,4,MS,69,0.770581031,1.480445647,45.19344761
28121,Rankin,8,MS,110,1.208957472,1.785206678,72.04752517
28121,Rankin,12,MS,334,1.149027031,1.82358836,218.7624855
28121,Rankin,16,MS,282,1.160620133,1.916857156,184.7036554
28121,Rankin,20,MS,1103,1.124465375,1.784355207,722.4401842
28121,Rankin,24,MS,1161,1.084511747,1.841993228,760.4288793
28123,Scott,1,MS,0,1.105816744,0.964280672,0
28123,Scott,4,MS,129,0.834039249,0.924396442,455.3155443
28123,Scott,8,MS,34,1.086051108,1.014400678,120.0056473
28123,Scott,12,MS,76,1.014400678,1.090992517,268.2479176
28123,Scott,16,MS,19,1.075462375,1.07616829,67.06197939
28123,Scott,20,MS,187,0.967457292,1.015106593,660.0310603
28123,Scott,24,MS,318,0.967104334,1.111817027,1122.40576
28125,Sharkey,1,MS,0,0.842415986,0.597184378,0
28125,Sharkey,4,MS,0,0.472297911,0.697093551,0
28125,Sharkey,8,MS,2,0.753860127,0.760672116,45.41326067
28125,Sharkey,12,MS,84,0.737965486,0.792461399,1907.356948
28125,Sharkey,16,MS,3,0.683469573,0.71071753,68.11989101
28125,Sharkey,20,MS,33,0.769754768,0.65849228,749.3188011
28125,Sharkey,24,MS,43,0.767484105,0.747048138,976.3851045
28127,Simpson,1,MS,0,1.292398096,1.141773282,0
28127,Simpson,4,MS,26,0.932386195,1.08077953,96.69741149
28127,Simpson,8,MS,22,1.47277596,1.274546266,81.82088664
28127,Simpson,12,MS,156,1.206858078,1.249256174,580.1844689
28127,Simpson,16,MS,96,1.193469206,1.347813151,357.0365963
28127,Simpson,20,MS,163,1.130615888,1.319175841,606.2183874
28127,Simpson,24,MS,175,1.158137459,1.294257661,650.8479619
28129,Smith,1,MS,0,1.285526891,1.084390031,0
28129,Smith,4,MS,36,1.094384409,1.045037167,224.8735087
28129,Smith,8,MS,29,1.481666563,1.084390031,181.1481042
28129,Smith,12,MS,51,1.27678181,1.086888625,318.5708039
28129,Smith,16,MS,29,1.312386782,1.136860516,181.1481042
28129,Smith,20,MS,74,1.301143107,1.161846461,462.23999
28129,Smith,24,MS,182,1.296145918,1.159347867,1136.860516
28131,Stone,1,MS,0,1.196651346,1.283650689,0
28131,Stone,4,MS,17,0.918144014,1.069708908,93.0181659
28131,Stone,8,MS,3,1.258481068,1.190632524,16.41497045
28131,Stone,12,MS,90,1.064237251,1.126066973,492.4491136
28131,Stone,16,MS,40,1.218537973,1.290216678,218.8662727
28131,Stone,20,MS,168,1.121142482,1.234952944,919.2383454
28131,Stone,24,MS,174,1.178047713,1.299518494,952.0682863
28133,Sunflow,1,MS,0,0.740981351,0.680220116,0
28133,Sunflow,4,MS,23,0.537297463,0.687098747,87.89361052
28133,Sunflow,8,MS,35,0.704677469,0.759706512,133.7511464
28133,Sunflow,12,MS,217,0.699327423,0.788749618,829.2571079
28133,Sunflow,16,MS,81,0.670666463,0.783399572,309.5383675
28133,Sunflow,20,MS,124,0.647355549,0.723784775,473.8612045
28133,Sunflow,24,MS,224,0.649648426,0.796392541,856.0073372
28135,Tallaha,1,MS,0,0.764938551,0.521966379,0
28135,Tallaha,4,MS,6,0.557282102,0.577058907,42.37886707
28135,Tallaha,8,MS,19,0.726091256,0.599660969,134.1997457
28135,Tallaha,12,MS,176,0.7331544,0.621556717,1243.113434
28135,Tallaha,16,MS,29,0.698544992,0.589772567,204.8311909
28135,Tallaha,20,MS,68,0.694307106,0.56646419,480.2938268
28135,Tallaha,24,MS,236,0.744455432,0.574233649,1666.902105
28137,Tate,1,MS,0,1.53253063,1.266018871,0
28137,Tate,4,MS,17,0.98225602,1.231164625,59.85072525
28137,Tate,8,MS,67,1.427967892,1.359315589,235.8822701
28137,Tate,12,MS,159,1.438881848,1.453668497,559.7803126
28137,Tate,16,MS,100,1.450851993,1.550133784,352.0630897
28137,Tate,20,MS,265,1.410716801,1.446979299,932.9671877
28137,Tate,24,MS,206,1.389593015,1.518448106,725.2499648
28139,Tippah,1,MS,0,1.121809429,1.223998547,0
28139,Tippah,4,MS,12,0.704877827,1.214460896,54.50086293
28139,Tippah,8,MS,24,0.99600327,1.37387592,109.0017259
28139,Tippah,12,MS,124,1.030520483,1.417022436,563.1755836
28139,Tippah,16,MS,101,1.092742302,1.554637115,458.7155963
28139,Tippah,20,MS,150,1.073212826,1.416114089,681.2607866
28139,Tippah,24,MS,211,1.049141611,1.456989736,958.3068399
28141,Tishomi,1,MS,0,1.322977213,1.240162543,0
28141,Tishomi,4,MS,4,0.899130703,1.254050718,20.5750733
28141,Tishomi,8,MS,12,1.404248753,1.363098606,61.7252199
28141,Tishomi,12,MS,198,1.245820688,1.391389332,1018.466128
28141,Tishomi,16,MS,64,1.190782367,1.452085798,329.2011728
28141,Tishomi,20,MS,131,1.092022015,1.459801451,673.8336505
28141,Tishomi,24,MS,205,1.121855872,1.522041047,1054.472507
28143,Tunica,1,MS,0,1.09030837,0.503604325,0
28143,Tunica,4,MS,17,0.559671606,0.546655987,170.2042451
28143,Tunica,8,MS,11,1.08329996,0.577693232,110.1321586
28143,Tunica,12,MS,156,1.115338406,0.64577493,1561.874249
28143,Tunica,16,MS,29,1.045254305,0.682819383,290.3484181
28143,Tunica,20,MS,45,1.024229075,0.630756908,450.5406488
28143,Tunica,24,MS,62,1.065278334,0.685822988,620.7448939
28145,Union,1,MS,0,1.546637668,1.488757147,0
28145,Union,4,MS,6,1.067807907,1.481390536,21.04746203
28145,Union,8,MS,23,1.476830252,1.736415617,80.68193777
28145,Union,12,MS,248,1.498579296,1.692917529,869.9617638
28145,Union,16,MS,77,1.45578279,1.779913705,270.109096
28145,Union,20,MS,221,1.410881538,1.68660329,775.2481847
28145,Union,24,MS,289,1.380713509,1.660293963,1013.786088
28147,Walthal,1,MS,0,1.00435173,0.756372177,0
28147,Walthal,4,MS,10,0.769496443,0.786074463,69.07508462
28147,Walthal,8,MS,48,1.016785246,0.841334531,331.5604062
28147,Walthal,12,MS,95,0.897285349,0.82475651,656.2133039
28147,Walthal,16,MS,17,0.964978932,0.844788285,117.4276439
28147,Walthal,20,MS,68,0.8979761,0.88139808,469.7105754
28147,Walthal,24,MS,70,0.904192858,0.853077295,483.5255923
28149,Warren,1,MS,0,1.046239171,1.612459425,0
28149,Warren,4,MS,20,0.519787614,1.398998259,42.99318558
28149,Warren,8,MS,89,0.766783465,1.749607687,191.3196758
28149,Warren,12,MS,240,0.722070552,1.764870268,515.918227
28149,Warren,16,MS,59,0.772157613,1.908682474,126.8298975
28149,Warren,20,MS,160,0.687890969,1.802919237,343.9454846
28149,Warren,24,MS,461,0.687890969,1.874072959,990.9929276
28151,Washing,1,MS,0,0.61923269,1.102329722,0
28151,Washing,4,MS,30,0.346092885,1.06954426,65.13667846
28151,Washing,8,MS,82,0.525218751,1.354408668,178.0402545
28151,Washing,12,MS,400,0.512842782,1.327919752,868.4890462
28151,Washing,16,MS,154,0.455739627,1.29795688,334.3682828
28151,Washing,20,MS,373,0.449660204,1.237596891,809.8660356
28151,Washing,24,MS,302,0.470286819,1.300128102,655.7092299
28153,Wayne,1,MS,0,0.692583321,0.900701909,0
28153,Wayne,4,MS,6,0.544838757,0.844254651,29.45074363
28153,Wayne,8,MS,174,0.698964316,0.891375841,854.0715653
28153,Wayne,12,MS,81,0.69847347,0.95813086,397.585039
28153,Wayne,16,MS,54,0.710744613,1.036666176,265.0566927
28153,Wayne,20,MS,105,0.697000933,0.997398518,515.3880136
28153,Wayne,24,MS,282,0.699455161,1.049919011,1384.184951
28155,Webster,1,MS,0,1.550982801,1.153767404,0
28155,Webster,4,MS,3,1.035012285,1.219287469,30.71253071
28155,Webster,8,MS,42,1.617526618,1.307330057,429.97543
28155,Webster,12,MS,73,1.394348894,1.415847666,747.3382473
28155,Webster,16,MS,22,1.402538903,1.36977887,225.2252252
28155,Webster,20,MS,71,1.360565111,1.377968878,726.8632269
28155,Webster,24,MS,99,1.397420147,1.462940213,1013.513514
28157,Wilkins,1,MS,0,0.663661972,0.48,0
28157,Wilkins,4,MS,33,0.545352113,0.466478873,371.8309859
28157,Wilkins,8,MS,0,0.722253521,0.48,0
28157,Wilkins,12,MS,60,0.59943662,0.486760563,676.056338
